frame,time_sec,temperature_c,length_env_true_px,length_axis_true_px,length_axis_alt_true_px,length_axis_definition_gap_true_px,diameter_true_px,diameter_max_orth_true_px,diameter_max_thickness_true_px,diameter_max_feret_true_px,diameter_p95_true_px,diameter_peak_span_true_px,diameter_peak_pos_norm_true,area_proj_true_px2,area_proj_contour_true_px2,area_proj_definition_gap_true_px2,body_mask_area_true_px2,body_mask_attachment_leak_fraction_true,x_peak_norm_true,taper_left_true_px,taper_right_true_px,landing_zone_left_true_px,landing_zone_right_true_px,transition_zone_left_true_px,transition_zone_right_true_px,compaction_zone_length_true_px,zone_symmetry_true,length_axis_ref_true_px,length_env_ref_true_px,foreshortening_axis_true,foreshortening_env_true
350,17.5,52.881002087682674,420.33282846798727,412.4454897320602,412.0434522769113,0.4020374551488999,214.9806108148241,214.9806108148241,214.9806108148241,218.5768544305741,214.3148398141964,83.46008910221846,0.5611232424934,57690.16537557769,66285.0,-8594.834624422307,66730.0,0.0,0.5611232424934,29.61287786889767,31.354680427310086,29.61287786889767,31.354680427310086,88.78833421501274,69.64552163187295,193.04407558896673,0.957810158050142,516.5616119081557,524.2394188766713,0.201556057933719,0.19820445900717032
351,17.55,52.97494780793319,420.3340479662035,412.20530349442146,411.8043058867706,0.4009976076508792,215.1998506085172,215.1998506085172,215.1998506085172,218.9184799918238,214.53340064667404,83.41163304009646,0.5611233591819588,57715.404124473724,66325.0,-8609.595875526276,66770.0,0.0,0.5611233591819588,29.595576459775952,31.33636162788082,29.595576459775952,31.33636162788082,88.73656000229805,69.60489472408506,192.93191068038158,0.9578101495476186,516.5616119081557,524.2394188766713,0.20202102906611008,0.1982021327833643
352,17.6,53.068893528183715,420.3343742641893,411.97510342389137,411.5751016739266,0.40000174996475835,215.4099758138693,215.4099758138693,215.4099758138693,219.02232159839397,214.74287511767528,83.36519148674466,0.5611234710370924,57739.52943994003,66386.5,-8646.97056005997,66832.0,0.0,0.5611234710370924,29.578994440189636,31.318804520651724,29.578994440189636,31.318804520651724,88.68693845836334,69.56595701657449,192.82440898811217,0.9578101413972027,516.5616119081557,524.2394188766713,0.2024666682023203,0.19820151036167288
353,17.65,53.16283924843424,420.33488315587476,411.75451785931335,411.35546967847006,0.39904818084329463,215.61132559524785,215.61132559524785,215.61132559524785,219.19664672597304,214.94360134121334,83.32068947863863,0.5611235782369849,57762.58828829117,66410.0,-8647.411711708832,66855.0,0.0,0.5611235782369849,29.563105031709103,31.301980752546456,29.563105031709103,31.301980752546456,88.63938946058953,69.52864563587389,192.72139697859438,0.9578101335859202,516.5616119081557,524.2394188766713,0.20289369483281883,0.1982005396378641
354,17.7,53.25678496868476,420.26717824556357,411.54318520591045,411.14504995512937,0.39813525078108114,215.8042299360036,215.8042299360036,215.8042299360036,219.30237128433123,215.13590827871732,83.27805408159824,0.5611236809551656,57784.62586235926,66456.5,-8671.874137640742,66901.0,0.0,0.5611236809551656,29.547882181589927,31.28586273884514,29.547882181589927,31.28586273884514,88.5938350569484,69.49289941191893,192.62270581660806,0.9578101261011358,516.5616119081557,524.2394188766713,0.20330280896079722,0.19832968847305898
355,17.75,53.35073068893528,420.26757796130596,411.34075400577836,410.9434926440444,0.39726136173396753,215.98900957358723,215.98900957358723,215.98900957358723,219.39667021667566,215.3201156743497,83.23721440511412,0.5611237793604564,57805.685627705585,66474.5,-8668.814372294415,66919.0,0.0,0.5611237793604564,29.533300567809853,31.27042366851674,29.533300567809853,31.27042366851674,88.55019948114676,69.45865888992165,192.52817139838336,0.9578101189305585,516.5616119081557,524.2394188766713,0.20369469096570325,0.19832892600513308
356,17.8,53.4446764091858,420.2674431579562,411.1468829685571,410.75045800186194,0.3964249666951787,216.16597597104274,216.16597597104274,216.16597597104274,219.45498241311697,215.4965340265882,83.19810160863977,0.5611238736169369,57825.809369899376,66511.5,-8685.690630100624,66956.0,0.0,0.5611238736169369,29.51933560123907,31.25563750651679,29.51933560123907,31.25563750651679,88.50840915919179,69.42586633551002,192.43763436609947,0.9578101120622369,516.5616119081557,524.2394188766713,0.20407000154386468,0.19832918314594483
357,17.85,53.53862212943633,420.2671765403057,410.96124096611777,410.565616396971,0.3956245691467757,216.33543132137598,216.33543132137598,216.33543132137598,219.57436385799105,215.66546459258052,83.16064890061219,0.5611239638839279,57845.03724253681,66588.5,-8743.462757463189,67034.0,0.0,0.5611239638839279,29.50596342522137,31.24147899334548,29.50596342522137,31.24147899334548,88.46839270819974,69.39446573378501,192.35094010556617,0.9578101054845702,516.5616119081557,524.2394188766713,0.20442938171877467,0.19832969172588166
358,17.9,53.63256784968685,419.36793579923074,410.7835069948781,410.38864827247744,0.3948587224006701,216.49766858149687,216.49766858149687,216.49766858149687,219.55386367331934,215.82719942198173,83.12479153094117,0.5611240503159945,57863.40781571269,66632.0,-8768.592184287307,67078.0,0.0,0.5611240503159945,29.49316091282386,31.227923642134385,29.49316091282386,31.227923642134385,88.43008092823129,69.36440278290394,192.26793872878466,0.9578100991863022,516.5616119081557,524.2394188766713,0.20477345291404436,0.20004501626786642
359,17.95,53.72651356993737,419.3353236330151,410.61337010915395,410.2192440803072,0.39412602884675607,216.65297153263205,216.65297153263205,216.65297153263205,220.2801108495761,215.98202141717962,83.09046677764721,0.5611241330629635,57880.9581246882,66655.5,-8774.5418753118,67100.0,0.0,0.5611241330629635,29.480905662004755,31.214947733531005,29.480905662004755,31.214947733531005,88.39340678788444,69.33562488276635,192.1884850429674,0.9578100931565218,516.5616119081557,524.2394188766713,0.20510281708242628,0.2001072248028246
360,18.0,53.82045929018789,419.33592425883757,410.4505293287117,410.0571041896017,0.3934251391099792,216.80161486430353,216.80161486430353,216.80161486430353,220.38328770187096,216.1302044170133,83.05761392829174,0.5611242122699553,57897.72371852969,66665.5,-8767.77628147031,67110.0,0.0,0.5611242122699553,29.469175988922455,31.202528308614376,29.469175988922455,31.202528308614376,88.3583054043307,69.30808111934033,192.11243850750384,0.9578100873846599,516.5616119081557,524.2394188766713,0.20541805688478154,0.2001060790938205
361,18.05,53.914405010438415,419.3358664506861,410.294693523514,409.90193877236834,0.3927547511456737,216.9438642791601,216.9438642791601,216.9438642791601,220.51930158358013,216.2720133012801,83.0261742567985,0.5611242880774275,57913.738708524426,66728.0,-8814.261291475574,67173.0,0.0,0.5611242880774275,29.45795091960518,31.190643160074615,29.45795091960518,31.190643160074615,88.32471401843468,69.28172224513077,192.03966318026878,0.9578100818604849,516.5616119081557,524.2394188766713,0.20571973591319803,0.200106189364337
362,18.1,54.00835073068893,418.335887074919,410.14558127840445,409.7534676691343,0.3921136092701545,217.07997661614021,217.07997661614021,217.07997661614021,220.7200661247938,216.4077041135169,82.99609099622478,0.5611243606212278,57929.03581620009,66770.5,-8841.464183799908,67216.0,0.0,0.5611243606212278,29.447210180177127,31.17927082186543,29.447210180177127,31.17927082186543,88.29257196555368,69.25650065625985,191.97002765454837,0.9578100765741039,516.5616119081557,524.2394188766713,0.2060083989529441,0.20201367540937687
363,18.15,54.102296450939455,418.3359178338982,410.0029207402987,409.61142023716,0.3915005031386727,217.2101999896244,217.2101999896244,217.2101999896244,220.88952953226914,216.5375241997217,82.96730930799819,0.5611244300326601,57943.64642080234,66835.5,-8891.853579197661,67281.0,0.0,0.5611244300326601,29.436934185825816,31.168390557521548,29.436934185825816,31.168390557521548,88.2618206425685,69.23237036658878,191.90340498779403,0.9578100715159521,516.5616119081557,524.2394188766713,0.20628457227828811,0.20201361673584328
364,18.2,54.19624217118998,418.30179269168775,409.8664494502591,409.4755351835688,0.39091426669028806,217.3347739424146,217.3347739424146,217.3347739424146,221.02110859198422,216.66171236085893,82.93977624809932,0.5611244964385526,57957.600606104024,66826.5,-8868.899393895976,67272.0,0.0,0.5611244964385526,29.427104028682617,31.15798234732756,29.427104028682617,31.15798234732756,88.23240347165626,69.20928697928468,191.839672623308,0.9578100666767915,516.5616119081557,524.2394188766713,0.20654876397758126,0.20207871131092037
365,18.25,54.2901878914405,418.30224842060454,409.7359141626231,409.3455603855722,0.3903537770509047,217.45392961054452,217.45392961054452,217.45392961054452,221.1295207489602,216.7804990171598,82.91344073062908,0.5611245599613411,57970.92720643726,66860.5,-8889.572793562736,67306.0,0.0,0.5611245599613411,29.417701464772524,31.148026874500545,29.417701464772524,31.148026874500545,88.2042658612764,69.18720765619986,191.77871230587377,0.9578100620477036,516.5616119081557,524.2394188766713,0.20680146430340263,0.2020778419964423
366,18.3,54.38413361169102,418.30138848404664,409.6110706532076,409.22125269978966,0.38981795341794623,217.56788989808805,217.56788989808805,217.56788989808805,221.1160860308632,216.89410638238917,82.88825348916566,0.5611246207191524,57983.65385186044,66869.5,-8885.846148139557,67315.0,0.0,0.5611246207191524,29.408708900178272,31.138505510539574,29.408708900178272,31.138505510539574,88.17735516480249,69.16609108540638,191.7204099922809,0.9578100576200833,516.5616119081557,524.2394188766713,0.20704314604385232,0.20207948234725714
367,18.35,54.478079331941544,418.29948321591684,409.4916835184172,409.10237776249454,0.38930575592263494,217.6768696602854,217.6768696602854,217.6768696602854,221.15526198741566,217.00274864640446,82.86416703628632,0.5611246788258927,57995.807012383,66861.0,-8865.192987617003,67306.0,0.0,0.5611246788258927,29.400109376550873,31.129400299885106,29.400109376550873,31.129400299885106,88.15162063719573,69.14589744719245,191.664655757593,0.9578100533856336,516.5616119081557,524.2394188766713,0.2072742649114535,0.20208311669458245
368,18.4,54.57202505219207,418.29898216098275,409.37752596694367,408.9887097824617,0.38881618448198196,217.781075893452,217.781075893452,217.781075893452,221.21344444632018,217.1066321644766,82.84113562158768,0.561124734391346,58007.41204118818,66892.5,-8885.087958811819,67338.0,0.0,0.561124734391346,29.39188655608758,31.120693944014647,29.39188655608758,31.120693944014647,88.12701339008333,69.1265883788069,191.6113436979512,0.9578100493363575,516.5616119081557,524.2394188766713,0.20749525994639584,0.20208407246958915
369,18.45,54.66597077244259,418.29958349771823,409.2683796055847,408.88003132794097,0.38834827764372903,217.88070793027262,217.88070793027262,217.88070793027262,221.25462491342404,217.20595565197922,82.81911518851874,0.5611247875212698,58018.493216804505,66920.0,-8901.506783195495,67366.0,0.0,0.5611247875212698,29.384024706088027,31.11236978508805,29.384024706088027,31.11236978508805,88.10348634557009,69.10812693821282,191.5603718306257,0.9578100454645492,516.5616119081557,524.2394188766713,0.20770655393116522,0.20208292540450046
370,18.5,54.75991649269311,417.36708388069087,409.16403422057067,408.776133109141,0.3879011114296418,217.97595763921174,217.97595763921174,217.97595763921174,221.2678411443892,217.30091038318156,82.79806333030146,0.5611248383174958,58029.073784187,66933.0,-8903.926215813,67379.0,0.0,0.5611248383174958,29.37650868318741,31.104411789256517,29.37650868318741,31.104411789256517,88.0809941890833,69.09047756708054,191.5116419919629,0.9578100417627914,516.5616119081557,524.2394188766713,0.20790855381386764,0.2038616920966838
371,18.55,54.85386221294363,417.3671191561285,409.0642875556523,408.6768137574742,0.3874737981781209,218.0670096268933,218.0670096268933,218.0670096268933,221.40035725573097,217.39168039300142,82.7779392451981,0.5611248868780331,58039.17599468044,66966.0,-8926.824005319562,67412.0,0.0,0.5611248868780331,29.36932391735832,31.096804529721965,29.36932391735832,31.096804529721965,88.05949332152196,69.0736060532351,191.46505973381497,0.9578100382239424,516.5616119081557,524.2394188766713,0.20810165113782464,0.20386162480789094
372,18.6,54.947807933194156,417.36863375851465,408.9689450880911,408.58187960269106,0.3870654854000577,218.15404144241364,218.15404144241364,218.15404144241364,221.41453872838184,217.47844268068536,82.75870369135038,0.5611249332971718,58048.82114484455,66959.5,-8910.67885515545,67405.0,0.0,0.5611249332971718,29.362456395761715,31.089533169639083,29.362456395761715,31.089533169639083,88.0389418109534,69.05747949275127,191.42053421898567,0.9578100348411339,516.5616119081557,524.2394188766713,0.2082862224752281,0.20385873566538926
373,18.65,55.04175365344467,417.36941759597573,408.87781980355754,408.4911444489203,0.3866753546372479,218.2372237826603,218.2372237826603,218.2372237826603,221.4220803923692,217.5613674144916,82.7403189413975,0.5611249776655899,58058.02961412815,66987.5,-8929.47038587185,67433.0,0.0,0.5611249776655899,29.355892646520612,31.08258344493521,29.355892646520612,31.08258344493521,88.01929934407706,69.04206625186237,191.3779781161623,0.95781003160776,516.5616119081557,524.2394188766713,0.2084626298629102,0.20385724047553355
374,18.7,55.135699373695196,417.3699245756667,408.7907319708532,408.4044293505175,0.38630262033569807,218.3167206978039,218.3167206978039,218.3167206978039,221.48156217301332,217.64061813654584,82.72274873705376,0.5611250200704576,58066.82090138576,67020.5,-8953.679098614237,67466.0,0.0,0.5611250200704576,29.34961972248256,31.075941647116736,29.34961972248256,31.075941647116736,88.00052717765156,69.02733592884425,191.33730749475808,0.9578100285174693,516.5616119081557,524.2394188766713,0.20863122123845335,0.20385627339890267
375,18.75,55.22964509394572,417.3361704241164,408.70750891727096,408.3215623885334,0.38594652873757695,218.39268979622398,218.39268979622398,218.39268979622398,221.48153501393682,217.7163519671318,82.70595824381533,0.5611250605955426,58075.21366023857,67033.5,-8958.286339761427,67479.0,0.0,0.5611250605955426,29.34362518502739,31.069594606126657,29.34362518502739,31.069594606126657,87.98258809005902,69.01325931600354,191.29844172005434,0.9578100255641583,516.5616119081557,524.2394188766713,0.20879233087506532,0.20392066029987743
376,18.8,55.323590814196244,417.3359680449313,408.6279848053003,408.2423784485143,0.3856063567860133,218.46528244821155,218.46528244821155,218.46528244821155,221.4808078599334,217.78871980776373,82.68991400593393,0.5611250993213178,58083.225733281084,67038.5,-8955.274266718916,67484.0,0.0,0.5611250993213178,29.337897087974863,31.063529673303947,29.337897087974863,31.063529673303947,87.9654463331618,68.99980836190042,191.26130334895925,0.957810022741965,516.5616119081557,524.2394188766713,0.20894627981385094,0.20392104634331076
377,18.85,55.41753653444676,417.3359334492434,408.5520004113202,408.16671900026915,0.3852814110510394,218.53464398787105,218.53464398787105,218.53464398787105,222.10982023449503,217.85786654246255,82.67458390179118,0.561125136325063,58090.874185145454,67068.0,-8977.125814854546,67513.0,0.0,0.561125136325063,29.332423961634476,31.057734704497307,29.332423961634476,31.057734704497307,87.94906758458767,68.98695613390134,191.22581802669941,0.9578100200452576,516.5616119081557,524.2394188766713,0.209093376292235,0.20392111233546373
378,18.9,55.511482254697285,417.3360456939896,408.4794029068312,408.0944318801537,0.3849710266774764,218.6009139127129,218.6009139127129,218.6009139127129,222.1772048276781,217.9239312367303,82.65993709978267,0.5611251716809725,58098.17533443433,67084.0,-8985.82466556567,67529.0,0.0,0.5611251716809725,29.327194797039397,31.052198043370424,29.327194797039397,31.052198043370424,87.93341890056372,68.97467678116942,191.19191438468823,0.9578100174686309,516.5616119081557,524.2394188766713,0.20923391616747056,0.20392089822576076
379,18.95,55.60542797494781,417.33583941282507,408.41004564271,408.0253710763542,0.384674566355784,218.66422608049592,218.66422608049592,218.66422608049592,222.27799338625104,217.98704733378332,82.64594401481094,0.5611252054602521,58105.144784538716,67085.0,-8979.855215461284,67530.0,0.0,0.5611252054602521,29.32219903039921,31.046908504942053,29.32219903039921,31.046908504942053,87.9184686694019,68.96294549816054,191.15952393980626,0.9578100150068968,516.5616119081557,524.2394188766713,0.20936818333429508,0.20392129171231888
380,19.0,55.69937369519833,417.33602122974753,408.3437879368997,407.95939651759,0.38439141930967935,218.72470890293764,218.72470890293764,218.72470890293764,222.34565798288992,218.04734284766235,82.6325762654676,0.5611252377312274,58111.79745335845,67121.5,-9009.70254664155,67567.0,0.0,0.5611252377312274,29.317426527800166,31.041855359384954,29.317426527800166,31.041855359384954,87.90418656572727,68.95173848870655,191.12858099528074,0.9578100126550765,516.5616119081557,524.2394188766713,0.20949645013593665,0.20392094489192358
381,19.05,55.79331941544885,417.33605872034616,408.2804948659083,407.8963738655873,0.38412100032098806,218.78248553596544,218.78248553596544,218.78248553596544,222.3794469810357,218.10494055289456,82.61980663198577,0.5611252685594361,58118.14760194823,67125.5,-9007.352398051771,67571.0,0.0,0.5611252685594361,29.31286757018071,31.03702831611912,29.31286757018071,31.03702831611912,87.89054350552539,68.94103293073891,191.09902254334415,0.9578100104083949,516.5616119081557,524.2394188766713,0.2096189777677473,0.20392087337765497
382,19.1,55.88726513569937,417.302424546725,408.22003706039413,407.8361743116286,0.38386274876552307,218.83767406623159,218.83767406623159,218.83767406623159,222.44721242275617,218.15995817043108,82.60760901501268,0.561125298007731,58124.208862107684,67127.5,-9003.291137892316,67573.0,0.0,0.561125298007731,29.308512838601235,31.0324175082157,29.308512838601235,31.0324175082157,87.87751160207455,68.93080694170737,191.07078816979526,0.9578100082622728,516.5616119081557,524.2394188766713,0.20973601667292419,0.2039850314176842
383,19.15,55.9812108559499,417.30230076752673,408.1622905051148,407.7786743774309,0.38361612768392206,218.89038769366067,218.89038769366067,218.89038769366067,222.44660379638162,218.21250854962884,82.59595839526378,0.5611253261363726,58129.99426294392,67130.5,-9000.505737056083,67576.0,0.0,0.5611253261363726,29.304353399829985,31.028013477133698,29.304353399829985,31.028013477133698,87.86506412281616,68.92103954473544,191.04381996059954,0.9578100062123176,516.5616119081557,524.2394188766713,0.20984780692978433,0.20398526752964719
384,19.2,56.07515657620041,417.30254173886215,408.1071363434333,407.7237557205579,0.3833806228753929,218.94073490983928,218.94073490983928,218.94073490983928,222.44779571263072,218.26269984608814,82.5848307940933,0.5611253530031242,58135.51625642834,67153.5,-9017.983743571662,67599.0,0.0,0.5611253530031242,29.300380692256017,31.02380715780572,29.300380692256017,31.02380715780572,87.8531754472094,68.91171063554964,191.01806241061252,0.9578100042543226,516.5616119081557,524.2394188766713,0.20995457863021671,0.2039848078707075
385,19.25,56.16910229645094,417.3030688808559,408.0544606865529,407.6713049445364,0.38315574201646996,218.98881967209394,218.98881967209394,218.98881967209394,222.55278746900876,218.31063569519122,82.5742032350183,0.5611253786633432,58140.78674197549,67178.0,-9037.213258024509,67623.0,0.0,0.5611253786633432,29.296586512144316,31.01978986408551,29.296586512144316,31.01978986408551,87.84182102560621,68.90280095020404,190.9934623345128,0.9578100023842521,516.5616119081557,524.2394188766713,0.2100565522489799,0.20398380233397218
386,19.3,56.26304801670146,417.3036090512642,408.0041544276141,407.6212134138049,0.3829410138091589,219.034741573139,219.034741573139,219.034741573139,222.6599262259602,218.35641538122496,82.56405370622352,0.5611254031700688,58145.81709007041,67181.5,-9035.682909929586,67626.0,0.0,0.5611254031700688,29.29296300024101,31.01595327456397,29.29296300024101,31.01595327456397,87.83097733917336,68.89429203363522,190.9699687800005,0.9578100005982436,516.5616119081557,524.2394188766713,0.21015393900358792,0.20398277194520553
387,19.35,56.356993736951985,417.3036872849733,407.956113060742,407.5733770735926,0.38273598714937407,219.0785960062041,219.0785960062041,219.0785960062041,222.72957263425403,218.40013400199666,82.55436112406255,0.5611254265741128,58150.618164970816,67185.5,-9034.881835029184,67630.0,0.0,0.5611254265741128,29.289502628736233,31.012289418765647,29.289502628736233,31.012289418765647,87.82062186088335,68.8861662090473,190.94753294330945,0.9578099988925919,516.5616119081557,524.2394188766713,0.21024694120461218,0.2039826227124193
388,19.4,56.4509394572025,417.30372025007625,407.91023650512767,407.52769627479734,0.3825402303303349,219.1204743255789,219.1204743255789,219.1204743255789,222.86782949197277,218.44188262888204,82.54510529757528,0.5611254489241387,58155.20034651364,67200.5,-9045.299653486363,67645.0,0.0,0.5611254489241387,29.286198188588223,31.008790663729087,29.286198188588223,31.008790663729087,87.81073301758991,68.87840654815449,190.92610808706596,0.9578099972637528,516.5616119081557,524.2394188766713,0.2103357525962385,0.2039825598306485
389,19.45,56.544885177453025,417.3037704476561,407.86642893416683,407.48407560390325,0.38235333026358376,219.1604640025376,219.1604640025376,219.1604640025376,222.86849542705977,218.48174846226647,82.53626689402375,0.561125470266749,58159.5735510512,67202.5,-9042.926448948798,67647.0,0.0,0.561125470266749,29.283042777214135,31.005449700971894,29.283042777214135,31.005449700971894,87.80129015319423,68.87099684227582,190.90564946051074,0.9578099957083299,516.5616119081557,524.2394188766713,0.2104205586870338,0.20398246407749066
390,19.5,56.63883089770355,417.30396565414003,407.8245986096889,407.44242371795815,0.3821748917307559,219.19864877662587,219.19864877662587,219.19864877662587,223.0393922332072,218.51981498236358,82.52782740545516,0.5611254906465638,58163.74725154667,67227.5,-9063.752748453328,67672.0,0.0,0.5611254906465638,29.280029786546194,31.00225953384546,29.280029786546194,31.00225953384546,87.79227349290944,68.86392157429361,190.8861142220942,0.9578099942230709,516.5616119081557,524.2394188766713,0.21050153707085795,0.203982091716167
391,19.55,56.73277661795407,417.3037120531357,407.784657721263,407.402653184605,0.3820045366579734,219.2351088023125,219.2351088023125,219.2351088023125,223.0398261177732,218.55616209541267,82.51976911628745,0.5611255101062941,58167.730496854696,67240.5,-9072.769503145304,67685.0,0.0,0.5611255101062941,29.277152891454634,30.999213465277307,29.277152891454634,30.999213465277307,87.7836641086182,68.85716589146983,190.86746136444302,0.9578099928048651,516.5616119081557,524.2394188766713,0.21057885773794816,0.20398257546652065
392,19.6,56.82672233820459,416.30406045761436,407.7465222305674,407.36468032715015,0.38184190341723934,219.26992079102558,219.26992079102558,219.26992079102558,223.04021720114267,218.59086627527515,82.51207507191779,0.5611255286868226,58171.53193021624,67240.0,-9068.468069783761,67685.0,0.0,0.5611255286868226,29.274406038535183,30.99630508589854,29.274406038535183,30.99630508589854,87.7754438853242,68.8507155791188,190.84965164169068,0.9578099914507318,516.5616119081557,524.2394188766713,0.21065268337620013,0.20588943626242073
393,19.65,56.920668058455114,416.30406045761436,407.7101117207782,407.3284250746276,0.3816866461505697,219.3031581486067,219.3031581486067,219.3031581486067,223.04021720114267,218.6240007004628,82.50472904834052,0.5611255464272741,58175.15980699292,67240.0,-9064.840193007083,67685.0,0.0,0.5611255464272741,29.27178343525837,30.993528262555344,29.27178343525837,30.993528262555344,87.76759548868343,68.84455703513095,190.83264749915008,0.9578099901578211,516.5616119081557,524.2394188766713,0.21072316966273374,0.20588943626242073
394,19.7,57.01461377870564,416.3041143529943,407.6753492509305,407.29381081681174,0.3815384341187382,219.33489110822995,219.33489110822995,219.33489110822995,223.10884563591975,218.65563538664549,82.49771552276957,0.5611255633650862,58178.6220116686,67255.0,-9076.377988331398,67700.0,0.0,0.5611255633650862,29.2692795394775,30.99087712720069,29.2692795394775,30.99087712720069,87.76010233360952,68.83867724533422,190.81641300530856,0.9578099889234035,516.5616119081557,524.2394188766713,0.21079046554583136,0.20588933345561533
395,19.75,57.10855949895616,416.30407787341085,407.64216121518814,407.26076426411294,0.3813969510752031,219.36518685884405,219.36518685884405,219.36518685884405,223.10885984364455,218.6858373146952,82.49101964525127,0.561125579536074,58181.926074144256,67254.0,-9072.073925855744,67699.0,0.0,0.561125579536074,29.26688904928962,30.9883460661585,29.26688904928962,30.9883460661585,87.7529485539363,68.83306375969119,190.80091378611252,0.9578099877448706,516.5616119081557,524.2394188766713,0.21085471351737484,0.20588940304134684
396,19.8,57.20250521920668,416.3042054536878,407.6104772069419,407.22921531228235,0.38126189465953075,219.3941096692052,219.3941096692052,219.3941096692052,223.10880937039474,218.71467055433496,82.48462721124835,0.5611255949745018,58185.079185351016,67259.0,-9073.920814648984,67704.0,0.0,0.5611255949745018,29.26460689324553,30.98592970975733,29.26460689324553,30.98592970975733,87.7461189731217,68.82770466930867,190.78611696150864,0.9578099866197248,516.5616119081557,524.2394188766713,0.2109160498759347,0.20588915967872978
397,19.85,57.2964509394572,416.3044761929692,407.5802298876605,407.19909691184375,0.3811329758167403,219.42172100757688,219.42172100757688,219.42172100757688,223.10869457403254,218.7421963834679,82.47852463518558,0.5611256097131425,58188.08821220753,67265.5,-9077.411787792473,67710.0,0.0,0.5611256097131425,29.262428220901224,30.98362292232781,29.262428220901224,30.98362292232781,87.73959907597616,68.82258858425234,190.77199108420297,0.9578099855455775,516.5616119081557,524.2394188766713,0.21097460498065812,0.20588864323667744
398,19.9,57.390396659707726,416.30436128089366,407.5513548603989,407.17034494216193,0.3810099182369413,219.44807965717877,219.44807965717877,219.44807965717877,223.10874462985518,218.7684734032686,82.47269892493202,0.5611256237833385,58190.95971194553,67283.5,-9092.540288054472,67728.0,0.0,0.5611256237833385,29.26034839370545,30.981420792552683,29.26034839370545,30.981420792552683,87.73337498139512,68.81770461215172,190.75850608059392,0.9578099845201449,516.5616119081557,524.2394188766713,0.21103050349614205,0.20588886243437876
399,19.95,57.48434237995824,416.3043703419697,407.5237905478664,407.14289809005083,0.38089245781554837,219.47324182747477,219.47324182747477,219.47324182747477,223.17776036503193,218.79355764912648,82.46713765720469,0.5611256372150638,58193.699945827655,67297.5,-9103.800054172345,67742.0,0.0,0.5611256372150638,29.25836297621639,30.97931862416806,29.25836297621639,30.97931862416806,87.7274334160747,68.81304233757368,190.74563319383356,0.9578099835412434,516.5616119081557,524.2394188766713,0.2110838646284775,0.20588884515014616
400,20.0,57.578288100208766,416.30446934176496,407.49747807495254,407.1166977328169,0.38078034213566525,219.49726126139242,219.49726126139242,219.49726126139242,223.17783924702337,218.8175026975333,82.46182895387051,0.5611256500369782,58196.31489228096,67298.5,-9102.185107719037,67743.0,0.0,0.5611256500369782,29.256467727637855,30.97731192700178,29.256467727637855,30.97731192700178,87.72176168918855,68.8085918021502,190.73334492897413,0.9578099826067827,516.5616119081557,524.2394188766713,0.21113480235266624,0.20588865630552344
401,20.05,57.67223382045929,416.3042941554299,407.47236115560696,407.09168782563677,0.3806733299701932,219.52018933857235,219.52018933857235,219.52018933857235,223.17769993044993,218.84035976901268,82.45676145912626,0.5611256622764828,58198.81025946881,67309.5,-9110.68974053119,67754.0,0.0,0.5611256622764828,29.254658593671152,30.975396408345375,29.254658593671152,30.975396408345375,87.7163476680027,68.80434348544628,190.72161500014147,0.9578099817147668,516.5616119081557,524.2394188766713,0.21118342563160641,0.20588899047790488
402,20.1,57.766179540709814,416.30441526931,407.4483859839578,407.0678147931536,0.3805711908041758,219.54207517474725,219.54207517474725,219.54207517474725,223.17779611257242,218.86217782719123,82.45192431753432,0.561125673959772,58201.19149732297,67306.5,-9105.308502677028,67751.0,0.0,0.561125673959772,29.252931698671006,30.973567964650556,29.252931698671006,30.973567964650556,87.7111797544044,68.8002882865394,190.71041827969242,0.9578099808632884,516.5616119081557,524.2394188766713,0.2112298386268745,0.20588875945010388
403,20.15,57.86012526096033,416.3044180821156,407.42550112955604,407.04502742518446,0.3804737043715818,219.56296571735353,219.56296571735353,219.56296571735353,223.1777983533965,218.8830036741145,82.44730715288958,0.5611256851118882,58203.46380905689,67308.5,-9105.036190943109,67753.0,0.0,0.5611256851118882,29.251283338099782,30.97182267353662,29.251283338099782,30.97182267353662,87.7062468623216,68.79641750630174,190.6997307492963,0.9578099800505195,516.5616119081557,524.2394188766713,0.2112741409015193,0.20588875408460583
404,20.2,57.954070981210855,416.30456816531387,407.40365743664006,407.0232767764225,0.3803806602175541,219.58290583748018,219.58290583748018,219.58290583748018,223.17791840172276,218.90288204191066,82.44290004789715,0.5611256957567633,58205.632162182024,67303.5,-9097.867837817976,67748.0,0.0,0.5611256957567633,29.24970997127005,30.970156786110067,29.24970997127005,30.970156786110067,87.70153839600704,68.79272283036016,190.68952945289274,0.9578099792747197,516.5616119081557,524.2394188766713,0.21131642761507374,0.20588846779709513
405,20.25,58.04801670146138,416.30464971620427,407.3828079272932,407.00251607002014,0.3802918572730505,219.60193841826015,219.60193841826015,219.60193841826015,223.4901447920591,218.92185568090835,82.43869352463764,0.5611257059172743,58207.701299046326,67313.5,-9105.798700953674,67758.0,0.0,0.5611257059172743,29.248208214369008,30.968566719575335,29.248208214369008,30.968566719575335,87.69704422916342,68.78919631271395,190.67979245147146,0.9578099785342178,516.5616119081557,524.2394188766713,0.21135678971102945,0.20588831223670145
