frame,anchor_x,anchor_y,tip_x,tip_y,quality,length_env_px,length_axis_px,length_axis_skeleton_px,length_axis_alt_px,length_axis_disagreement_px,centerline_disagreement,diameter_max_px,diameter_max_orth_px,diameter_max_thickness_px,diameter_max_feret_px,diameter_p95_px,diameter_mid_median_px,diameter_mid_p90_px,diameter_peak_span_px,diameter_peak_pos_norm,area_proj_px2,area_proj_contour_px2,area_proj_definition_gap_px2,body_mask_area_px2,component_area_px2,excluded_attachment_area_px2,body_mask_attachment_leak_fraction,attachment_count,attachment_border_touch_count,attachment_max_elongation,attachment_max_solidity,attachment_max_orientation_mismatch_deg,attachment_max_distance_to_main_axis_px,x_peak_norm,taper_left_px,taper_right_px,landing_zone_left_px,landing_zone_right_px,transition_zone_left_px,transition_zone_right_px,compaction_zone_length_px,zone_symmetry,branch_count_after_pruning,endpoint_jump_px,axis_peak_position_stability,centerline_points,length_axis_formal_px,area_proj_formal_px2,anchor_jump_px,tip_jump_px,length_axis_ref_px,length_env_ref_px,foreshortening_axis,foreshortening_env,length_env_recovery,length_axis_recovery,diameter_max_recovery,area_proj_recovery,length_env_smooth,length_axis_smooth,diameter_max_smooth,diameter_mid_median_smooth,area_proj_smooth_px2,compaction_zone_smooth,body_mask_area_smooth_px2,axis_definition_gap_smooth_px,time_sec,temperature_c,austenite_fraction,length_env_true_px,length_axis_true_px,length_axis_alt_true_px,diameter_true_px,diameter_max_feret_true_px,area_proj_true_px2,area_proj_true_norm,area_proj_model_true_px2,area_proj_raster_true_px2,area_proj_contour_true_px2
283,168.52572640961273,201.5918686167341,407.5115685299849,184.29915998896135,0.974094063222822,251.88365320932752,311.39069667599614,251.84284686458503,336.79900079998464,25.4083041239885,0.0815962210663794,111.47992676771317,112.36062288176946,33.1689453125,113.52947048622484,112.17803100117756,105.30187368071786,111.47992676771317,64.0,0.5555555555555556,21502.067805856765,21144.5,357.5678058567646,8491.0,9079.0,766.0,0.0843705253882586,2,0,1.5238095238095235,0.915811088295688,8.751940196604435,5.100640623619307,0.5555555555555556,4.0,4.0,4.0,4.0,40.0,48.0,156.0,0.9682539682539684,63,13.882733235429574,0.0,106,292.76249752790704,21522.805562180893,0.6954509679874669,0.7322036140272113,420.4172446456188,341.9944612110107,0.2593293908805384,0.2634861619764209,0.5883849903969545,0.9382489902714446,1.0,1.0,251.9367683223897,291.4675447214033,111.37221551890724,104.88473392570964,21522.805562180893,152.0,8678.0,32.09692762437487,14.15,56.9173,0.910776,314.7695,251.9185,251.0763,98.5,110.5049,16110.2688,0.824358,21147.6016,21179.0,21853.5
284,168.47628566011593,201.4746355361264,407.0699151965385,184.31178953169723,0.9759077317385731,251.9367683223897,291.4675447214033,269.6344702447389,321.9652087939524,30.49766407254907,0.1046348542912384,111.48440841446588,112.44546055542476,33.5751953125,113.50382661379416,112.11180527335134,104.56403675458458,111.48440841446588,64.0,0.5873015873015873,21510.267431294964,21147.5,362.7674312949639,8800.0,9364.0,749.0,0.0799871849636907,2,0,1.5238095238095235,0.9137214137214136,9.311757278875753,4.97093897847653,0.5873015873015873,4.0,4.0,4.0,4.0,40.0,48.0,156.0,0.9682539682539684,65,15.048736935270036,0.0317460317460317,99,291.4675447214033,21520.50507879397,0.1272320042268482,0.4418338740907668,420.4172446456188,341.9944612110107,0.3067183888541743,0.2633308521129976,0.5881011659853801,0.9501855993523224,1.0,1.0,251.91372070070395,292.76249752790704,111.37221551890724,104.88473392570964,21520.50507879397,152.0,8639.0,32.09692762437487,14.2,57.0301,0.914795,314.698,251.9105,251.0386,98.5,110.9276,15938.6116,0.815574,21129.3027,21168.0,21840.0
285,168.58603245274975,201.65173895961016,406.8792611718368,184.40757818402585,0.9754050863826592,251.9538186497519,288.46791487743815,289.6659465607286,321.5138747689219,33.04595989148373,0.1145567953563363,111.48391903842356,112.44532979415122,34.3751220703125,113.6070613674919,112.1132090141911,104.47565979781008,111.48391903842356,64.0,0.5555555555555556,21526.240205445934,21161.0,365.2402054459344,8746.0,9319.0,749.0,0.0803734306256036,2,0,1.5238095238095235,0.912041884816754,8.377416738140473,4.879342786568966,0.5555555555555556,4.0,8.0,4.0,8.0,40.0,44.0,156.0,0.9682539682539684,61,15.176123028538418,0.0317460317460317,98,291.4675447214033,21510.267431294964,0.2083506205968233,0.213364530908638,420.4172446456188,341.9944612110107,0.3138532765928865,0.2632809965472034,0.5880100563397118,0.9501855993523224,1.0,1.0,251.90444290515987,295.0796832465213,111.36950131935934,104.56403675458458,21510.267431294964,152.0,8678.0,30.49766407254907,14.25,57.1429,0.918706,314.6975,251.9186,251.0935,98.5,110.9161,16116.2412,0.824664,21111.5234,21152.0,21818.0
286,168.8934369618652,201.7639894829067,407.0901286541507,184.54596839377297,0.9768128161888702,251.90444290515987,276.2231167287097,290.24842513540597,308.3200443530846,32.09692762437487,0.1161992812350264,111.41420612610936,112.44547354373172,30.756591796875,113.58945411541076,112.11161062795216,104.47638958022152,111.41420612610936,64.0,0.5555555555555556,21533.32722575645,21171.0,362.3272257564495,8938.0,9488.0,744.0,0.0784148397976391,2,0,1.4761904761904765,0.9091880341880342,9.015769362255933,4.966911785904605,0.5555555555555556,4.0,8.0,4.0,8.0,40.0,44.0,156.0,0.9682539682539684,70,14.44194795617452,0.0,94,291.4675447214033,21502.067805856765,0.3272578680564688,0.2522239981667801,420.4172446456188,341.9944612110107,0.3429786236253326,0.2634253724076111,0.5882738991679944,0.9501855993523224,1.0,1.0,251.88365320932752,294.72910067386874,111.36950131935934,104.52038194644452,21502.067805856765,152.0,8746.0,32.09692762437487,14.3,57.2556,0.922508,312.9178,248.9049,248.0809,108.0,110.9164,16338.9003,0.836057,21094.2559,21122.0,21794.5
287,169.49752815477223,201.63943435816228,405.13551097166777,184.4636430136272,0.9745521658886114,249.94082905522023,271.6190338780609,291.1464763164266,304.2458104202714,32.62677654221051,0.1201196251837703,111.2179050005974,112.7091451562444,30.756591796875,113.58822007412236,111.71301480872614,104.52038194644452,111.2179050005974,68.0,0.5967741935483871,21423.177548974814,21121.0,302.1775489748179,8625.0,9211.0,773.0,0.0839213983280859,2,0,1.5238095238095235,0.9204081632653062,9.826580612241338,5.100281655483493,0.5967741935483871,4.0,4.0,4.0,4.0,40.0,48.0,152.0,0.967741935483871,63,16.52231418974629,0.0412186379928315,92,291.4675447214033,21430.78417093435,0.6167983045112302,1.9563506211543704,420.4172446456188,341.9944612110107,0.3539298462720861,0.2691670263600945,0.5987666104395657,0.9501855993523224,0.995028689360641,1.0,249.9678656803688,294.72910067386874,111.2179050005974,104.47638958022152,21430.78417093435,152.0,8776.0,32.09692762437487,14.35,57.3684,0.926205,312.8461,248.9088,248.1408,108.5,110.8411,16190.7135,0.828474,21077.4961,21143.0,21784.0
288,169.5459859430993,201.8968664489424,404.5785662480164,184.16694867524103,0.9742782152230972,249.9678656803688,295.2182477744184,291.6256790282865,327.87474117314036,32.65649339872198,0.1106181397827257,111.21145574471404,112.72133786889158,31.5751953125,113.40546999485554,111.72559036471412,104.88473392570964,111.21145574471404,68.0,0.5967741935483871,21417.44680726665,21098.5,318.94680726664956,8556.0,9144.0,766.0,0.0837707786526684,2,0,1.5238095238095235,0.9149377593360996,9.74544659311817,5.284710043281175,0.5967741935483871,4.0,4.0,4.0,4.0,44.0,48.0,148.0,0.9838709677419356,63,18.082858898820156,0.0,100,294.72910067386874,21428.03792586526,0.2619531229303834,0.6310427526194317,420.4172446456188,341.9944612110107,0.2977970063448136,0.2690879706202652,0.598622138296303,0.9201212462697544,0.9948242939784664,1.0,249.94082905522023,292.22844406887236,111.21145574471404,104.47565979781008,21428.03792586526,152.0,8776.0,32.62677654221051,14.4,57.4812,0.929795,312.7021,248.8975,248.0878,108.5,110.4834,16007.1599,0.819082,21061.2422,21110.0,21762.5
289,169.620721459658,201.75601525257113,404.57551798845503,184.2693871889657,0.9739017528673448,247.90066825431143,305.5868061752076,268.9099133917355,323.4693596478129,17.88255347260531,0.0585187354664532,110.71444683465523,112.71533437868342,31.1875,113.45441669275384,111.71938811959572,104.38796327187092,110.71444683465523,68.0,0.5967741935483871,21430.78417093435,21079.0,351.78417093434837,8639.0,9242.0,801.0,0.0866695520450119,2,0,1.4761904761904765,0.8690909090909091,8.90999228288005,5.308876189822533,0.5967741935483871,4.0,4.0,4.0,4.0,40.0,48.0,152.0,0.967741935483871,67,14.866334469432838,0.0,103,294.72910067386874,21423.177548974814,0.1594504843345199,0.102483857170135,420.4172446456188,341.9944612110107,0.2731344632811266,0.2751325054315523,0.6096683558271184,0.9201212462697544,0.979072658758402,1.0,247.9648363204668,292.22844406887236,110.71536495905131,104.38827206844128,21423.177548974814,152.0,8776.0,32.62677654221051,14.45,57.594,0.933282,312.7016,245.8855,245.0938,108.5,110.4753,15980.9866,0.817743,21045.4844,21092.0,21750.5
290,169.60096966707556,201.68909422245025,404.31913199573165,184.2804812217068,0.9744156396090098,247.92153594975605,303.5256824917099,286.92619448662225,325.91037371264855,22.384691220938635,0.0737489198185066,110.71175547916182,112.7127141963726,33.181396484375,113.474354337169,111.71668771636568,104.38827206844128,110.71175547916182,68.0,0.5967741935483871,21428.03792586526,21087.0,341.03792586526106,8810.0,9412.0,799.0,0.0848916277093072,2,0,1.4761904761904765,0.86996336996337,7.86903027508336,5.203907756718405,0.5967741935483871,4.0,4.0,4.0,4.0,40.0,48.0,152.0,0.967741935483871,71,15.291235337157897,0.0,103,294.72910067386874,21419.750098246357,0.0697750498578077,0.2566259044352582,420.4172446456188,341.9944612110107,0.2780370302184916,0.2750714877900072,0.6095568478016429,0.9201212462697544,0.9789873619978776,1.0,247.95679955455165,293.10706732953054,110.71536495905131,104.38796327187092,21419.750098246357,152.0,8776.0,32.65649339872198,14.5,57.7068,0.936664,311.7764,248.8917,248.0882,108.5,110.466,15927.7796,0.81502,21030.2227,21062.0,21727.5
291,169.86452598964078,201.58220455669073,404.8160569774126,184.47702891271976,0.9741234146861344,247.9204431935073,294.72910067386874,266.86043987078546,329.2898802024271,34.560779528558385,0.1172628676623333,110.62875683370312,112.62103588485988,33.1689453125,113.50263642143432,112.35768362983978,104.30078334020598,110.62875683370312,64.0,0.5967741935483871,21416.010916883843,21074.5,341.5109168838426,8776.0,9383.0,798.0,0.0850474261963124,2,0,1.434782608695652,0.8819641170915958,8.680294764696805,5.1879677240400985,0.5967741935483871,4.0,4.0,4.0,4.0,40.0,48.0,152.0,0.967741935483871,70,14.62880626306398,0.0,100,295.2182477744184,21418.880855499912,0.2844069897352845,0.5343832260289556,420.4172446456188,341.9944612110107,0.2989604864512539,0.2750746830354649,0.6095626870229381,0.9156123887322584,0.9763568973108956,1.0,247.92153594975605,293.10706732953054,110.71536495905131,104.3010769511674,21418.880855499912,152.0,8793.0,32.65649339872198,14.55,57.8195,0.939943,310.9249,248.9018,248.1041,99.0,110.4603,16250.5556,0.831536,21015.4492,21062.0,21714.0
292,170.49640117515344,201.70115157437192,405.5435228398625,184.06702917048528,0.9745288041742092,247.95679955455165,289.2745291694611,289.44699903879615,332.60506619450047,43.33053702503935,0.1497903640166525,110.70694134784934,112.62048907701184,33.1689453125,113.59580551561608,112.35790175759296,104.3010769511674,110.70694134784934,68.0,0.5967741935483871,21419.750098246357,21079.5,340.2500982463571,8793.0,9391.0,783.0,0.0833777020551592,2,0,1.4545454545454546,0.9039039039039038,9.35405442219878,5.011548718060712,0.5967741935483871,4.0,4.0,4.0,4.0,40.0,48.0,152.0,0.967741935483871,71,14.81359018881192,0.0,98,294.72910067386874,21418.880855499912,0.6429732833344651,0.8350487229271705,420.4172446456188,341.9944612110107,0.311934672391237,0.2749683761645419,0.6093684142032924,0.9201212462697544,0.9788347883944652,1.0,247.9204431935073,293.10706732953054,110.71536495905131,104.30078334020598,21418.880855499912,152.0,8793.0,33.31981619329207,14.6,57.9323,0.94312,310.7789,248.9041,248.0781,98.5,110.8744,16073.685,0.822486,21001.1641,21043.0,21694.5
293,170.5515833547006,201.89623045385,405.183059172993,184.03101173790392,0.9750584236243892,247.8933403370519,292.22844406887236,269.47964416075,325.54826026216443,33.31981619329207,0.1140197570413072,110.71536495905131,112.53570386484309,33.1689453125,113.53770041398472,112.35518043825864,103.57244114013184,110.71536495905131,68.0,0.5967741935483871,21410.72826725987,21067.0,343.728267259874,8827.0,9414.0,782.0,0.0830677714042914,2,0,1.5238095238095235,0.9219712525667352,9.489088457129178,5.03860546320545,0.5967741935483871,4.0,4.0,4.0,4.0,40.0,48.0,152.0,0.967741935483871,68,14.856833793322318,0.0,99,293.10706732953054,21418.880855499912,0.2027334263460451,0.3622586238900209,420.4172446456188,341.9944612110107,0.3049085217348786,0.2751539324372225,0.6097075130779336,0.9350728165897488,0.9791017567489636,1.0,247.90732146907283,294.72910067386874,110.71536495905131,103.8905517343303,21418.880855499912,152.0,8793.0,33.31981619329207,14.65,58.0451,0.946196,310.7054,248.912,248.1298,96.5,110.8646,16053.399,0.821448,20987.3574,21039.0,21686.0
294,170.50484097221968,201.69012745822764,404.9174293808262,184.24666815794015,0.9753859348198972,247.9648363204668,298.83112543101606,257.11812633542985,317.32073518578915,18.489609754773085,0.0618731055143763,110.70579597381514,112.53254504361476,31.181396484375,113.60322627069816,112.35819074830238,103.8905517343303,110.70579597381514,68.0,0.5967741935483871,21407.88185481596,21070.0,337.8818548159579,8754.0,9328.0,768.0,0.0823327615780446,2,0,1.5238095238095235,0.91866527632951,9.57749013040069,5.019760434757495,0.5967741935483871,4.0,4.0,4.0,4.0,40.0,48.0,152.0,0.967741935483871,69,14.813353615070309,0.0,101,292.22844406887236,21418.880855499912,0.2113369232399158,0.3421503733586502,420.4172446456188,341.9944612110107,0.2892034538618676,0.2749448764684161,0.6093254691689072,0.9431717854009436,0.9787984882122912,1.0,247.90066825431143,293.10706732953054,110.71536495905131,103.8905517343303,21418.880855499912,152.0,8802.0,33.31981619329207,14.7,58.1579,0.949172,310.7047,248.924,248.0929,98.0,110.852,15969.8395,0.817172,20974.0273,21018.0,21677.0
295,170.60800381354625,201.7482497721055,405.93122943077464,184.24187178191036,0.9758657318886764,247.88820494631852,293.10706732953054,273.90457462461893,329.22704891910695,36.11998158957641,0.123231356782564,110.71600014847506,112.53588601929442,32.36279296875,113.53303501800376,112.3549272926605,103.52756136258888,110.71600014847506,68.0,0.5967741935483871,21404.26472977743,21069.5,334.76472977743106,8846.0,9414.0,770.0,0.0817930741448905,2,0,1.4761904761904765,0.9210526315789472,8.871641364054945,5.015863891542471,0.5967741935483871,4.0,4.0,4.0,4.0,40.0,48.0,152.0,0.967741935483871,74,16.47885070055712,0.0,99,292.22844406887236,21416.010916883843,0.1184093543648112,1.0138113959205908,420.4172446456188,341.9944612110107,0.3028186377640182,0.2751689484427895,0.6097349544061937,0.9431717854009436,0.9791218877202515,1.0,247.8933403370519,292.22844406887236,110.71547686200114,103.8905517343303,21416.010916883843,152.0,8803.0,33.31981619329207,14.75,58.2707,0.952048,310.7049,248.9258,248.0922,98.0,110.8638,15914.8372,0.814358,20961.1719,21004.0,21667.0
296,170.61944752333198,201.73803615893405,405.3261307077819,184.21562944226017,0.9761136630701848,247.8924395730493,288.3654836959626,289.54874261199063,329.45450900090594,41.089025304943334,0.1424894019156101,110.71547686200114,112.53573623470614,32.36279296875,113.44658177613992,112.43640631562992,103.57250468653208,110.71547686200114,68.0,0.5483870967741935,21418.880855499912,21074.0,344.8808554999123,8802.0,9361.0,756.0,0.0807606024997329,2,0,1.4761904761904765,0.9170212765957448,9.00752260338282,4.894177768182631,0.5483870967741935,4.0,4.0,4.0,4.0,40.0,48.0,152.0,0.967741935483871,67,16.399717319839578,0.0483870967741936,98,292.22844406887236,21410.72826725987,0.0153387218397415,0.6056675036336133,420.4172446456188,341.9944612110107,0.3140969183149616,0.2751565662927517,0.6097123263749084,0.9431717854009436,0.979105303273804,1.0,247.8924395730493,289.37014456070114,110.71600014847506,103.8905517343303,21410.72826725987,152.0,8803.0,33.31981619329207,14.8,58.3835,0.954825,308.9314,245.9151,245.0984,109.0,110.807,16069.6103,0.822277,20948.7812,20979.0,21643.0
297,170.89703846826,201.795460638612,405.8402771354041,183.91567409093187,0.9764378875347444,247.889089877449,289.37014456070114,304.24922014799097,325.10253829789684,35.73239373719571,0.1234833461877755,110.71683012131274,112.71765117322698,34.0,113.52687123425922,112.44535160591776,102.9845657074824,110.71683012131274,76.0,0.4838709677419355,21433.128795113767,21071.0,362.1287951137674,8803.0,9354.0,755.0,0.0807141329912337,2,0,1.4761904761904765,0.9118279569892472,9.513992592943223,5.01034493890586,0.4838709677419355,4.0,8.0,4.0,8.0,40.0,44.0,152.0,0.967741935483871,71,15.108979560492736,0.064516129032258,98,289.37014456070114,21407.88185481596,0.2834683466849758,0.5952476474772269,420.4172446456188,341.9944612110107,0.3117072426355414,0.2751663608829577,0.6097302257133055,0.9695190033796612,0.9791481919355626,1.0,247.889089877449,289.37014456070114,110.71683012131274,103.8905517343303,21407.88185481596,152.0,8803.0,32.9655370818536,14.85,58.4962,0.957504,308.9313,245.9041,245.0473,108.5,110.8827,15934.0442,0.815341,20936.8594,20967.0,21637.5
298,171.51936978019862,201.94400380618816,406.59953092859166,183.96851123529615,0.9761045695149616,247.90732146907283,300.62236477332937,286.90498637079395,316.8520419759588,16.229677202629432,0.0539869254733149,111.10839713740306,112.72288742387892,33.1689453125,113.4846980381584,112.4354572046768,102.5805258145896,111.10839713740306,76.0,0.4838709677419355,21441.12334236377,21074.0,367.12334236377137,8704.0,9257.0,748.0,0.08080371610673,2,0,1.5789473684210529,0.9559164733178654,9.399657163303772,5.197772014460257,0.4838709677419355,4.0,8.0,4.0,8.0,40.0,44.0,152.0,0.967741935483871,69,14.856107063244636,0.0,102,288.3654836959626,21404.26472977743,0.6398135153720927,0.7610900645089669,420.4172446456188,341.9944612110107,0.2849428309565841,0.275113051272155,0.6096328038974347,0.9787797609462776,0.991558071671791,1.0,247.88820494631852,289.37014456070114,110.80302444471464,103.8905517343303,21404.26472977743,152.0,8803.0,32.9655370818536,14.9,58.609,0.960085,308.7835,245.913,245.0966,108.5,110.8782,15907.6688,0.813991,20925.3945,20958.0,21627.5
299,171.51879877486238,202.002200986519,402.15991978294414,184.1404101489471,0.9747927736450585,245.9825456442589,278.4842801814658,267.13511480568263,295.1862469365099,16.70196675504411,0.0599745405527406,111.42933301691517,112.82190579755414,31.57513427734375,113.44506928443424,112.43903486237063,105.02461887736374,111.42933301691517,76.0,0.4918032786885246,21348.683510734605,21037.0,311.6835107346051,8817.0,9410.0,791.0,0.0840595111583421,2,0,1.4545454545454546,0.8940594059405941,8.928132782966603,5.207320398393169,0.4918032786885246,4.0,4.0,4.0,4.0,40.0,48.0,148.0,0.9672131147540984,74,18.01145421181476,0.007932310946589,94,288.3654836959626,21355.15426880889,0.0581999814910099,4.442937807472893,420.4172446456188,341.9944612110107,0.3376002442140359,0.280741141908472,0.6199179813995666,0.9787797609462776,1.0,1.0,245.9825456442589,288.3654836959626,110.81121331036891,104.52671798313412,21355.15426880889,152.0,8802.0,32.9655370818536,14.95,58.7218,0.962571,308.7094,245.9103,245.0821,108.5,110.8777,15842.8994,0.810677,20914.3828,20950.0,21621.0
300,171.47760533623466,201.79242086116895,403.1455245673075,184.0209200014323,0.9753728974928594,245.94266311081824,272.2178563168471,296.1415485529931,302.04155440667375,29.82369808982668,0.1095581990591884,111.42959573408643,112.72649972662408,33.1689453125,113.35888668587958,112.4392774345434,105.02440151365204,111.42959573408643,76.0,0.4918032786885246,21355.15426880889,21041.5,313.65426880888845,8871.0,9453.0,788.0,0.0833597799640325,2,0,1.5238095238095235,0.9083585095669688,9.642662527091272,5.217950426383497,0.4918032786885246,4.0,4.0,4.0,4.0,40.0,44.0,152.0,0.9836065573770492,76,17.083952496094412,0.0,92,282.89874811141226,21350.507996154964,0.2137863428234983,0.9928215782873988,420.4172446456188,341.9944612110107,0.3525054935691162,0.2808577593919816,0.6201310965740112,1.0,1.0,1.0,245.98233873771125,288.3654836959626,110.81121331036891,104.52671798313412,21350.507996154964,152.0,8802.0,32.9655370818536,15.0,58.8346,0.964961,308.7094,245.914,245.1045,108.5,110.8774,15754.7276,0.806165,20903.8242,20931.0,21610.0
301,171.51558815258932,201.90487839293803,403.0391976434008,184.00274802157105,0.9756014477325952,245.94225662014497,266.84355761675755,277.61002402703093,299.80909469861115,32.9655370818536,0.1235388156876506,111.42759859326392,112.73193306370231,32.36279296875,113.30378981653826,112.44223826672432,104.57618970308856,111.42759859326392,76.0,0.4918032786885246,21350.507996154964,21041.0,309.5079961549636,8821.0,9394.0,775.0,0.0824994677453693,2,0,1.5238095238095235,0.9071428571428573,10.546793197139936,5.414830842260075,0.4918032786885246,4.0,4.0,4.0,4.0,40.0,44.0,152.0,0.9836065573770492,71,17.216924375014166,0.0,91,281.9954193334456,21349.48136491497,0.1186987396302887,0.107868603400333,420.4172446456188,341.9944612110107,0.3652887434679629,0.2808589479804513,0.620133268686043,1.0,1.0,1.0,245.94266311081824,288.3654836959626,110.81121331036891,104.52671798313412,21349.48136491497,152.0,8801.0,32.9655370818536,15.05,58.9474,0.967256,308.7087,245.9196,245.1258,108.5,110.8114,15759.5631,0.806412,20893.709,20925.0,21600.0
302,171.6740441964641,201.9320676778597,403.49114432720813,183.94478082254184,0.9752166934189406,245.94030239741204,293.50504470897994,288.48436044789486,322.05785845394206,28.552813744962123,0.0972821907482823,111.42945930273925,112.72695960759724,31.968994140625,113.4488545452563,112.41296555131105,104.5739304144234,111.42945930273925,76.0,0.4918032786885246,21344.06573192922,21030.5,313.5657319292186,8766.0,9345.0,771.0,0.0825040128410914,2,0,1.4761904761904765,0.90738813735692,10.56596914860613,5.176031815028262,0.4918032786885246,4.0,4.0,4.0,4.0,36.0,44.0,156.0,0.9672131147540984,67,15.864378647019109,0.0,99,281.9954193334456,21348.969004390576,0.160771810511047,0.4556489889901148,420.4172446456188,341.9944612110107,0.301872012989421,0.2808646621745525,0.620143711215208,1.0,1.0,1.0,245.94225662014497,289.37014456070114,110.81121331036891,104.52671798313412,21348.969004390576,152.0,8766.0,31.900127701994336,15.1,59.0602,0.969458,308.7089,245.9195,245.1323,109.5,110.8292,15885.4274,0.812853,20884.0352,20926.0,21591.0
303,171.82618651239176,201.854278723144,403.4426260937687,184.03168771793833,0.9748218527315916,245.98233873771125,282.89874811141226,286.48304227065296,323.40177135344817,40.50302324203591,0.143171447425723,110.80302444471464,112.72774884020964,31.57513427734375,113.44153959451216,112.41282197101012,104.57430572328803,110.80302444471464,80.0,0.5901639344262295,21322.72744561785,21023.0,299.7274456178493,8679.0,9262.0,771.0,0.0832433599654502,2,0,1.4761904761904765,0.9068062827225132,11.06545091130656,5.204826906097357,0.5901639344262295,4.0,4.0,4.0,4.0,36.0,48.0,152.0,0.9508196721311476,64,15.63348757903945,0.0983606557377049,96,282.89874811141226,21348.969004390576,0.1708754100846078,0.0995330469921608,420.4172446456188,341.9944612110107,0.327100037606984,0.2807417469081755,0.6199190870195258,1.0,0.9818799368053004,1.0,245.94030239741204,290.50314984753584,110.81121331036891,104.52671798313412,21348.969004390576,152.0,8740.0,31.900127701994336,15.15,59.1729,0.971567,306.9378,245.8946,245.1007,100.0,110.8195,16297.6444,0.833946,20874.7949,20905.0,21571.5
304,171.9719043411388,201.81629157521084,402.405813244249,184.1602958660168,0.9732298739088264,243.99173396921907,281.9954193334456,285.99783644547574,320.83749773286553,38.842078399419904,0.137740104045772,110.81121331036891,112.7268456155433,31.57513427734375,113.44990042645834,111.82561876945206,104.52671798313412,110.81121331036891,80.0,0.4918032786885246,21349.48136491497,20986.0,363.4813649149655,8658.0,9279.0,816.0,0.0879405108309085,2,0,1.375,0.8640510948905109,10.415926756374118,5.2683728567872725,0.4918032786885246,4.0,4.0,4.0,4.0,36.0,48.0,152.0,0.9508196721311476,63,17.068029657452765,0.0983606557377049,96,290.50314984753584,21348.798092709665,0.1505878780740719,1.0447587954553774,420.4172446456188,341.9944612110107,0.3292486858593365,0.2865623229533062,0.6305560261978901,0.9590751932828064,0.9821394654013508,1.0,243.99173396921907,286.92168741530827,110.80302444471464,104.52671798313412,21348.798092709665,152.0,8755.0,31.900127701994336,15.2,59.2857,0.973584,306.9377,248.8932,248.0858,98.0,110.8218,16246.6325,0.831336,20865.9863,20901.0,21566.5
305,172.47299126321442,201.91086029040653,402.7680331318206,184.00462477771976,0.974304068522484,243.90258553883152,294.2576118925091,286.8271751337992,326.1577395945034,31.900127701994336,0.1084088445387346,110.717919120421,112.62756039670624,31.57513427734375,113.5186633492672,112.3225535139968,103.93507248132512,110.717919120421,76.0,0.4754098360655737,21345.940217666393,20987.5,358.44021766639344,8740.0,9340.0,810.0,0.0867237687366167,2,0,1.4545454545454546,0.9077526987242396,9.378873854199629,4.896788159380382,0.4754098360655737,4.0,4.0,4.0,4.0,36.0,48.0,152.0,0.9508196721311476,71,16.239262408633856,0.0163934426229508,100,293.50504470897994,21348.798092709665,0.5099326870960297,0.394254657149363,420.4172446456188,341.9944612110107,0.3000819646669183,0.2868229951000768,0.6310323972218563,0.9314043428217,0.9791827054349408,1.0,243.9228215294374,286.92168741530827,110.72174438159068,103.93507248132512,21348.798092709665,152.0,8752.0,31.900127701994336,15.25,59.3985,0.975511,306.7882,242.9047,242.1227,111.0,110.8147,16145.3801,0.826155,20857.6016,20894.0,21555.0
306,172.46505906170265,202.1037787941384,402.62716548931354,183.9947250734714,0.9746700723712218,243.90172098359977,290.50314984753584,286.7098362666394,323.9168314145961,33.41368156706028,0.1150200319156495,110.71974713369654,112.62867971645215,30.78759765625,113.50456172314529,112.4404852786576,103.93506754752092,110.71974713369654,76.0,0.4754098360655737,21348.969004390576,20993.0,355.9690043905757,8801.0,9396.0,809.0,0.0861004682843763,2,0,1.4545454545454546,0.9086444007858546,9.566219490030496,5.021127579415235,0.4754098360655737,4.0,4.0,4.0,4.0,36.0,48.0,152.0,0.9508196721311476,75,16.245012217309245,0.0,98,290.50314984753584,21345.940217666393,0.1930815084438636,0.1412150730258414,420.4172446456188,341.9944612110107,0.3090122882746903,0.2868255230802925,0.6310370170346703,0.9590751932828064,0.9792406404089644,1.0,243.9163723614057,290.0790371592557,110.71982507354518,103.93506754752092,21345.940217666393,152.0,8740.0,31.900127701994336,15.3,59.5113,0.977348,306.7883,242.9082,242.1388,108.5,110.8143,16006.3158,0.819039,20849.6328,20893.0,21548.5
307,172.5366849732327,202.10071440458313,403.2622746052609,183.99885985710716,0.9737194726604712,243.9163723614057,296.339157492766,245.32428319073975,325.1060286898035,28.766871197037517,0.0970741478798317,110.63724109508637,112.62878410387174,31.181396484375,113.50321202759235,112.44046160350705,103.93506473072333,110.63724109508637,76.0,0.4754098360655737,21348.798092709665,21000.5,348.29809270966507,8646.0,9254.0,808.0,0.0873135941214609,2,0,1.4545454545454546,0.9072063178677195,9.673691837432822,5.157793009675447,0.4754098360655737,4.0,4.0,4.0,4.0,36.0,48.0,152.0,0.9508196721311476,74,16.315989464786544,0.0,101,290.50314984753584,21344.06573192922,0.0716914338387557,0.6351225752523567,420.4172446456188,341.9944612110107,0.2951308223749043,0.2867826821004879,0.6309587263478056,0.9590751932828064,0.9766257878432704,1.0,243.9163723614057,290.50314984753584,110.71974713369654,103.93506473072333,21344.06573192922,152.0,8728.0,31.32115444849262,15.35,59.6241,0.979097,306.713,242.904,242.1281,108.5,110.8157,16149.8687,0.826384,20842.0781,20903.0,21545.0
