frame,time_sec,anchor_x,anchor_y,tip_x,tip_y,quality,length_env_px,length_axis_px,length_axis_skeleton_px,length_axis_alt_px,length_axis_disagreement_px,centerline_disagreement,diameter_max_px,diameter_max_orth_px,diameter_max_thickness_px,diameter_max_feret_px,diameter_p95_px,diameter_mid_median_px,diameter_mid_p90_px,diameter_peak_span_px,diameter_peak_pos_norm,area_proj_px2,area_proj_contour_px2,area_proj_definition_gap_px2,body_mask_area_px2,component_area_px2,excluded_attachment_area_px2,body_mask_attachment_leak_fraction,attachment_count,attachment_border_touch_count,attachment_max_elongation,attachment_max_solidity,attachment_max_orientation_mismatch_deg,attachment_max_distance_to_main_axis_px,x_peak_norm,taper_left_px,taper_right_px,landing_zone_left_px,landing_zone_right_px,transition_zone_left_px,transition_zone_right_px,compaction_zone_length_px,zone_symmetry,branch_count_after_pruning,endpoint_jump_px,axis_peak_position_stability,centerline_points,length_axis_formal_px,area_proj_formal_px2,anchor_jump_px,tip_jump_px,length_axis_ref_px,length_env_ref_px,foreshortening_axis,foreshortening_env,temperature_c,austenite_fraction,area_proj_true_px2,area_proj_true_norm,area_proj_raster_true_px2,area_proj_contour_true_px2,length_env_recovery,length_axis_recovery,diameter_max_recovery,area_proj_recovery,length_env_smooth,length_axis_smooth,diameter_max_smooth,diameter_mid_median_smooth,area_proj_smooth_px2,compaction_zone_smooth,body_mask_area_smooth_px2,axis_definition_gap_smooth_px
332,16.6,169.64768091886768,202.49577135421225,403.9346182294683,183.86682751154726,0.9789678255236449,247.90967980424824,293.63160355843854,246.57315452611493,321.595500358502,27.96389680006348,0.09523462890634696,111.12816438474881,112.71158925072612,33.1689453125,113.57136583263735,112.43667053023027,102.98297020827437,111.12816438474881,80.0,0.4838709677419355,21458.485444908627,21082.5,375.98544490862696,8775.0,9262.0,682.0,0.07363420427553444,2,0,1.45,0.9333333333333333,7.545999808203426,4.7333574993801095,0.4838709677419355,8.0,8.0,8.0,8.0,36.0,44.0,152.0,0.967741935483871,69,14.194881345355329,0.0,100,291.52828224161277,21364.702456535855,0.025193358483732987,0.4467871260545077,420.4172446456188,341.9944612110107,0.3015709814521318,0.27510615544358796,62.4436,0.999141,21795.8164,0.862381,21857.0,22555.0,0.6096202019644845,0.9496257333621174,0.9921845523307761,1.0,243.9541588617913,293.63160355843854,111.12939509253368,102.98249712141322,21364.702456535855,152.0,8741.0,33.443638396775725
333,16.65,169.6474871433598,202.49584817404678,404.12360506415877,183.86337154257646,0.9789813718100571,247.91106309558467,291.52828224161277,245.44715624428542,329.02946119751977,37.501178955906994,0.12863650369546914,111.12843579752531,112.71124134937415,33.181396484375,113.57379995664755,112.43667802113656,102.98286933039502,111.12843579752531,80.0,0.4838709677419355,21454.480340401504,21080.0,374.4803404015038,8799.0,9287.0,682.0,0.07343598578658339,2,0,1.45,0.9333333333333333,7.539405317830254,4.72132581401796,0.4838709677419355,8.0,8.0,8.0,8.0,36.0,44.0,152.0,0.967741935483871,69,14.159112891915084,0.0,99,293.63160355843854,21368.45422177949,0.00020844719818770437,0.18901843139717697,420.4172446456188,341.9944612110107,0.3065739192326662,0.27510211066657164,62.5564,0.999301,21795.6094,0.862373,21858.0,22553.0,0.6096128102481356,0.930237749333408,0.9921931541786765,1.0,243.99271318148965,293.9629164385093,111.12843579752531,102.98147953332698,21368.45422177949,152.0,8741.0,32.41622062568075
334,16.7,173.52472274168778,202.2878010768503,403.68273944083285,183.9834003423421,0.9750804203302594,243.9541588617913,278.03367252867304,246.6030915873503,320.51236733667236,42.47869480799932,0.15278255479511596,111.1337822510649,112.70361136206012,34.3751220703125,113.6244372582682,112.44510934477643,102.980442902264,111.1337822510649,80.0,0.47540983606557374,21359.638278946793,20993.5,366.13827894679343,8745.0,9326.0,770.0,0.08256487239974265,2,0,1.45,0.9323562570462233,9.867884481157624,4.654538855489633,0.47540983606557374,4.0,8.0,4.0,8.0,36.0,44.0,152.0,0.9508196721311475,72,17.260187808792875,0.008461131676361755,94,297.2047426321276,21444.666791588672,3.8828133459636787,0.4569129135882791,420.4172446456188,341.9944612110107,0.33867205479871487,0.2866721934678599,62.6692,0.99944,21795.4355,0.862366,21861.0,22553.0,0.6307568114761412,0.8973012870159961,0.9923625985974227,1.0,247.88793740989416,293.9629164385093,111.12816438474881,102.98099717113733,21444.666791588672,152.0,8741.0,32.41622062568075
335,16.75,173.5409980497138,202.33109348900618,403.8761630955434,183.7616193124456,0.9751099667417659,243.94944820574852,297.2047426321276,246.62548597726962,326.94778870352104,29.74304607139345,0.10007594699862724,111.13272283593881,112.70525318217881,33.181396484375,113.61395370954958,112.44525175150662,102.98099717113733,111.13272283593881,80.0,0.47540983606557374,21357.93402891887,20995.5,362.43402891886944,8741.0,9321.0,770.0,0.08260916210707006,2,0,1.45,0.9323562570462233,9.896628698942964,4.632359804412923,0.47540983606557374,4.0,8.0,4.0,8.0,36.0,44.0,152.0,0.9508196721311475,70,17.2817293032391,0.0,101,293.9629164385093,21444.666791588672,0.04625060649999801,0.2942779900426519,420.4172446456188,341.9944612110107,0.29307195074110337,0.2866859675390133,62.782,0.999559,21795.293,0.86236,21861.0,22553.5,0.6307819832041559,0.9271837752325741,0.9923290226991338,1.0,247.88793740989416,293.9629164385093,111.12843579752531,102.980442902264,21444.666791588672,152.0,8741.0,30.553608955368816
336,16.8,169.654001358841,202.49577247777512,403.8341730641158,183.90404639790745,0.9785921547555079,247.89157577832776,309.3437409946963,248.5103943034922,339.8973499500651,30.553608955368816,0.09876911961148313,111.12453828892826,112.71593530504028,33.181396484375,113.53989070083347,112.4454569754624,102.53126325567156,111.12453828892826,80.0,0.4838709677419355,21463.064177053016,21085.5,377.56417705301646,8807.0,9305.0,682.0,0.07329392799570124,2,0,1.45,0.9333333333333333,7.630907676745734,4.763938637415024,0.4838709677419355,8.0,8.0,8.0,8.0,36.0,44.0,152.0,0.967741935483871,65,14.380012762936936,0.008461131676361755,105,293.96400986630937,21444.666791588672,3.8904835745956072,0.14848783590735687,420.4172446456188,341.9944612110107,0.26419825795811347,0.2751590920492172,62.8947,0.999659,21795.1777,0.862356,21862.0,22555.5,0.6097169421238812,0.9271736962396239,0.9920696309732665,1.0,247.88793740989416,293.9629164385093,111.12843579752531,102.53390649744608,21444.666791588672,152.0,8741.0,29.74304607139345
337,16.85,173.56221332502437,202.32357952468328,403.83009218168155,183.8976963625867,0.9739158929546696,243.9221233516289,308.4042218863284,248.4967281241184,341.8478602831041,33.443638396775725,0.10844092273517053,111.11838853729441,112.72222620833435,34.3751220703125,113.49024710813765,112.44483529761153,102.53390649744608,111.11838853729441,76.0,0.47540983606557374,21335.53029389688,20994.0,341.53029389688163,8558.0,9155.0,769.0,0.08399781540141998,2,0,1.45,0.935374149659864,10.679312437190292,5.123691595999745,0.47540983606557374,4.0,8.0,4.0,8.0,36.0,44.0,152.0,0.9508196721311475,66,17.31627871799417,0.008461131676361755,105,293.96400986630937,21359.638278946793,3.912003474655091,0.0075482812624635045,420.4172446456188,341.9944612110107,0.2664329881465952,0.28676586606726095,63.0075,0.999744,21795.0859,0.862352,21865.0,22556.5,0.6309279955195731,0.9271736962396239,0.9918747277381937,1.0,244.0002375098762,293.63160355843854,111.12843579752531,102.5316277721054,21359.638278946793,152.0,8726.0,28.896930686699022
338,16.9,169.64861151414874,202.46611279874767,404.60818025053504,183.9048040519392,0.9784862285838213,247.9080250839636,293.9629164385093,248.4766813389558,322.8598471252083,28.896930686699022,0.09830127907559945,111.12783863248455,112.71200238312463,34.3751220703125,113.47963943944896,112.436659644059,102.52947506533457,111.12783863248455,80.0,0.4838709677419355,21444.666791588672,21081.5,363.1667915886719,8726.0,9222.0,680.0,0.07373671654738669,2,0,1.45,0.9459148446490219,7.202863006645476,4.97161885622279,0.4838709677419355,8.0,8.0,8.0,8.0,36.0,44.0,152.0,0.967741935483871,70,13.986977799424382,0.008461131676361755,100,293.96400986630937,21357.93402891887,3.91619647978808,0.7781205318844174,420.4172446456188,341.9944612110107,0.3007829241488448,0.2751109938853534,63.1203,0.999813,21795.0117,0.862349,21866.0,22555.5,0.6096290440808623,0.9271736962396239,0.992174228308943,1.0,244.0002375098762,292.63928557134915,111.13272283593881,102.53126325567156,21357.93402891887,152.0,8714.0,28.896930686699022
339,16.95,169.65416984871308,202.49072706416163,404.5400523011237,183.92126562987434,0.9784360705728599,247.88793740989416,293.96400986630937,248.4766813389558,321.15612633728034,27.192116470970973,0.09250151569009267,111.12379359547562,112.71676402842529,33.1689453125,113.44319673260777,112.43636653967143,102.5316277721054,111.12379359547562,76.0,0.4838709677419355,21451.159469298094,21080.5,370.65946929809434,8687.0,9182.0,680.0,0.07405793944674363,2,0,1.45,0.9459148446490219,7.2966650640932365,5.120998818472216,0.4838709677419355,8.0,8.0,8.0,8.0,36.0,44.0,152.0,0.967741935483871,70,14.4827034533042,0.0,100,293.9629164385093,21355.550999577685,0.025234047336841682,0.07008852287721336,420.4172446456188,341.9944612110107,0.30078032333307425,0.2751697307257054,63.2331,0.999868,21794.957,0.862347,21866.0,22555.5,0.6097363840062424,0.9271837752325741,0.992046029505809,1.0,244.0001302589905,292.63928557134915,111.13354901436945,102.52947506533457,21355.550999577685,152.0,8689.0,27.192116470970973
340,17.0,173.51833484291626,202.23715530545977,404.2548986932784,183.95127368106452,0.9751991388589882,243.95611713713464,292.27085139812965,248.4766813389558,315.30454090252243,23.033689504392783,0.07880939681191959,111.13415012368534,112.70302409485218,35.5751953125,113.54214634187042,112.44075269263784,102.52508807253034,111.13415012368534,80.0,0.47540983606557374,21351.181243882682,20995.0,356.1812438826819,8714.0,9290.0,768.0,0.08266953713670613,2,0,1.45,0.9448909299655568,9.552319866532136,4.756475118101761,0.47540983606557374,4.0,8.0,4.0,8.0,32.0,44.0,156.0,0.9344262295081968,74,17.248816194668283,0.008461131676361755,99,292.63928557134915,21355.550999577685,3.8724759184837305,0.28672820440867847,420.4172446456188,341.9944612110107,0.3048076521111954,0.28666646742382873,63.3459,0.999912,21794.9141,0.862345,21867.0,22556.5,0.6307463472915621,0.9393847327881873,0.9923742575339275,1.0,244.0001302589905,292.63928557134915,111.13354901436945,102.52557216535482,21355.550999577685,156.0,8687.0,23.05107282651943
341,17.05,173.51669496584097,202.23874862345613,404.0159259886455,183.97253300878592,0.9752350081037278,244.0001302589905,292.63928557134915,247.35182956500898,315.3027842193891,22.663498648039933,0.07744516804636023,111.13354901436945,112.70397902049963,35.5751953125,113.53582926064985,112.4408295432181,102.52557216535482,111.13354901436945,80.0,0.47540983606557374,21352.28994493427,20994.5,357.78994493426944,8682.0,9255.0,767.0,0.08287412209616424,2,0,1.45,0.9459148446490219,9.568876479522695,4.783156404105841,0.47540983606557374,4.0,8.0,4.0,8.0,32.0,44.0,156.0,0.9344262295081968,75,17.248131640956533,0.0,99,292.63643491666255,21355.550999577685,0.002286451193358957,0.23991646999470911,420.4172446456188,341.9944612110107,0.30393129849365996,0.2865377720008092,63.4586,0.999945,21794.8848,0.862344,21865.0,22556.0,0.6305111600220241,0.9394110095377706,0.992355206658823,1.0,244.0001302589905,292.63643491666255,111.1335591705606,102.52556411842758,21355.550999577685,156.0,8683.0,23.05107282651943
342,17.1,173.51672862777076,202.23874816002876,404.01857708845694,183.97245947954414,0.9752376836646499,244.0002375098762,292.63643491666255,247.35182956500898,315.3050888188854,22.668653902222843,0.07746353904522674,111.1335591705606,112.70396308542692,35.5751953125,113.53593526666893,112.44082833195056,102.52556411842758,111.1335591705606,80.0,0.47540983606557374,21352.288671585437,20994.5,357.78867158543653,8683.0,9256.0,767.0,0.08286516853932584,2,0,1.45,0.9459148446490219,9.568598850253037,4.782565182919898,0.47540983606557374,4.0,8.0,4.0,8.0,32.0,44.0,156.0,0.9344262295081968,75,17.24815725190777,0.0,99,292.63643491666255,21355.550999577685,3.36651196669649e-05,0.0026521192958768444,420.4172446456188,341.9944612110107,0.30393807903066905,0.28653745839664935,63.5714,0.999969,21794.8633,0.862343,21863.0,22555.0,0.6305105869192336,0.9394110095377706,0.9923555285375962,1.0,243.9719384603884,292.63643491666255,111.1335591705606,102.52556411842758,21355.550999577685,156.0,8683.0,23.033689504392783
343,17.15,173.51672862777076,202.23874816002876,404.01857708845694,183.97245947954414,0.9752376836646499,244.0002375098762,292.63643491666255,247.35182956500898,315.3050888188854,22.668653902222843,0.07746353904522674,111.1335591705606,112.70396308542692,35.5751953125,113.53593526666893,112.44082833195056,102.52556411842758,111.1335591705606,80.0,0.47540983606557374,21352.288671585437,20994.5,357.78867158543653,8683.0,9256.0,767.0,0.08286516853932584,2,0,1.45,0.9459148446490219,9.568598850253037,4.782565182919898,0.47540983606557374,4.0,8.0,4.0,8.0,32.0,44.0,156.0,0.9344262295081968,75,17.24815725190777,0.0,99,292.62911528507254,21361.992185489617,0.0,0.0,420.4172446456188,341.9944612110107,0.30393807903066905,0.28653745839664935,63.6842,0.999985,21794.8516,0.862343,21863.0,22554.0,0.6305105869192336,0.9394784803988453,0.9923555285375962,1.0,243.9719384603884,292.62911528507254,111.13382500979252,102.52535188693676,21361.992185489617,156.0,8683.0,23.033689504392783
344,17.2,173.5176128263451,202.2387360813199,403.97121344214924,183.9549543912501,0.9752132138615999,243.95438591718272,292.62911528507254,248.4766813389558,315.1244286027288,22.49531331765627,0.07687312076155461,111.13382500979252,112.70354356966071,35.5751953125,113.53871878255626,112.44079557003504,102.52535188693676,111.13382500979252,80.0,0.47540983606557374,21355.550999577685,20994.5,361.0509995776847,8689.0,9263.0,768.0,0.08291050415632084,2,0,1.45,0.9448909299655568,9.561306334906748,4.791077032042001,0.47540983606557374,4.0,8.0,4.0,8.0,32.0,44.0,156.0,0.9344262295081968,75,17.248772404850907,0.0,99,292.62911528507254,21361.992185489617,0.0008842810718730941,0.05049498101537235,420.4172446456188,341.9944612110107,0.3039554894287515,0.28667152955245434,63.797,0.999994,21794.8438,0.862342,21863.0,22554.0,0.630755598189392,0.9394784803988453,0.9923639537439126,1.0,243.9719334869436,292.27085139812965,111.13415012368534,102.52508807253034,21361.992185489617,156.0,8682.0,23.033689504392783
345,17.25,173.5187943513919,202.20886573152606,404.30493908880277,183.91048828194963,0.9748886716628653,243.9719334869436,291.9895826110189,248.41719263052616,315.0406554375383,23.05107282651943,0.07894484666333965,111.13704335629619,112.69805906799695,33.5751953125,113.57389585289542,112.44022131007131,102.48024472459359,111.13704335629619,80.0,0.47540983606557374,21361.992293213596,20994.5,367.492293213596,8629.0,9207.0,768.0,0.08341479309221245,2,0,1.45,0.9448909299655568,9.468727217641757,4.659579022470984,0.47540983606557374,4.0,8.0,4.0,8.0,32.0,44.0,156.0,0.9344262295081968,74,17.244444414880064,0.0,99,292.17498358698396,21361.992185489617,0.029893708338754578,0.33667497992966755,420.4172446456188,341.9944612110107,0.30547667506563647,0.2866202200379705,63.9098,0.999999,21794.8418,0.862342,21863.0,22554.0,0.6306618314933461,0.9436645731460818,0.9924659523582465,1.0,243.9719334869436,292.17498358698396,111.13687252977176,102.48036447871876,21361.992185489617,156.0,8674.0,23.033689504392783
346,17.3,173.5187943513919,202.20886573152606,404.30493908880277,183.91048828194963,0.9748886716628653,243.9719334869436,291.9895826110189,248.41719263052616,315.0406554375383,23.05107282651943,0.07894484666333965,111.13704335629619,112.69805906799695,33.5751953125,113.57389585289542,112.44022131007131,102.48024472459359,111.13704335629619,80.0,0.47540983606557374,21361.992293213596,20994.5,367.492293213596,8629.0,9207.0,768.0,0.08341479309221245,2,0,1.45,0.9448909299655568,9.468727217641757,4.659579022470984,0.47540983606557374,4.0,8.0,4.0,8.0,32.0,44.0,156.0,0.9344262295081968,74,17.244444414880064,0.0,99,291.9895826110189,21361.992293213596,0.0,0.0,420.4172446456188,341.9944612110107,0.30547667506563647,0.2866202200379705,64.0226,1.0,21794.8398,0.862342,21863.0,22554.0,0.6306618314933461,0.9453735612746017,0.9924659523582465,1.0,243.9719334869436,291.9895826110189,111.13687252977176,102.48036447871876,21361.992293213596,156.0,8674.0,23.05107282651943
347,17.35,173.51879958552917,202.2088654961547,404.0686285084568,183.91445416047256,0.974885943949598,243.9719384603884,292.17498358698396,248.41719263052616,315.0836680300305,22.908684443046525,0.07840741244099818,111.13704424343513,112.69805744232067,35.5751953125,113.57390596455113,112.44022110191797,102.48024409889638,111.13704424343513,80.0,0.47540983606557374,21361.992185489617,20994.5,367.49218548961653,8628.0,9206.0,768.0,0.08342385400825549,2,0,1.45,0.9448909299655568,9.468700493098869,4.661083336431916,0.47540983606557374,4.0,8.0,4.0,8.0,32.0,44.0,156.0,0.9344262295081968,74,17.244449253330806,0.0,99,291.9895826110189,21361.992293213596,5.239426740020108e-06,0.23634385664937838,420.4172446456188,341.9944612110107,0.30503568227020217,0.2866202054954988,64.1353,1.0,21794.8398,0.862342,21863.0,22554.0,0.6306618049173875,0.9453735612746017,0.9924659804742192,1.0,243.97097733465023,291.9895826110189,111.13687252977176,102.48036447871876,21361.992293213596,156.0,8674.0,23.05107282651943
348,17.4,173.51850416735866,202.21319680113788,403.6399455722001,183.92525716427778,0.9750513458004539,243.97097733465023,288.7819920827638,248.3447600909779,313.0538175294141,24.271825446650325,0.08404895773311971,111.13687252977176,112.69837083055839,35.5751953125,113.57195341425675,112.44026083319726,102.48036447871876,111.13687252977176,80.0,0.47540983606557374,21362.01289584276,20994.5,367.51289584275946,8674.0,9251.0,768.0,0.08301805210247541,2,0,1.45,0.9448909299655568,9.473859764154984,4.612960938098308,0.47540983606557374,4.0,8.0,4.0,8.0,32.0,44.0,156.0,0.9344262295081968,75,17.24470357113886,0.0,98,288.7819920827638,21361.992293213596,0.004341367843540835,0.4288190349423766,420.4172446456188,341.9944612110107,0.31310621588278076,0.28662301585018923,64.2481,1.0,21794.8398,0.862342,21863.0,22554.0,0.6306669407616201,0.9749404721573866,0.9924605383766374,1.0,243.97097733465023,288.8884954747043,111.13687252977176,102.48036447871876,21361.992293213596,156.0,8674.0,24.271825446650325
349,17.45,173.51850416735866,202.21319680113788,403.6399455722001,183.92525716427778,0.9750513458004539,243.97097733465023,288.7819920827638,248.3447600909779,313.0538175294141,24.271825446650325,0.08404895773311971,111.13687252977176,112.69837083055839,35.5751953125,113.57195341425675,112.44026083319726,102.48036447871876,111.13687252977176,80.0,0.47540983606557374,21362.01289584276,20994.5,367.51289584275946,8674.0,9251.0,768.0,0.08301805210247541,2,0,1.45,0.9448909299655568,9.473859764154984,4.612960938098308,0.47540983606557374,4.0,8.0,4.0,8.0,32.0,44.0,156.0,0.9344262295081968,75,17.24470357113886,0.0,98,288.7819920827638,21362.01289584276,0.0,0.0,420.4172446456188,341.9944612110107,0.31310621588278076,0.28662301585018923,64.3609,1.0,21794.8398,0.862342,21863.0,22554.0,0.6306669407616201,0.9749404721573866,0.9924605383766374,1.0,243.97097733465023,288.7819920827638,111.13687252977176,102.48036447871876,21362.01289584276,156.0,8674.0,24.271825446650325
350,17.5,173.51850416735866,202.21319680113788,403.6399455722001,183.92525716427778,0.9750513458004539,243.97097733465023,288.7819920827638,248.3447600909779,313.0538175294141,24.271825446650325,0.08404895773311971,111.13687252977176,112.69837083055839,35.5751953125,113.57195341425675,112.44026083319726,102.48036447871876,111.13687252977176,80.0,0.47540983606557374,21362.01289584276,20994.5,367.51289584275946,8674.0,9251.0,768.0,0.08301805210247541,2,0,1.45,0.9448909299655568,9.473859764154984,4.612960938098308,0.47540983606557374,4.0,8.0,4.0,8.0,32.0,44.0,156.0,0.9344262295081968,75,17.24470357113886,0.0,98,288.7819920827638,21362.01289584276,0.0,0.0,420.4172446456188,341.9944612110107,0.31310621588278076,0.28662301585018923,64.4737,1.0,21794.8398,0.862342,21863.0,22554.0,0.6306669407616201,0.9749404721573866,0.9924605383766374,1.0,243.97097733465023,288.7819920827638,111.13687252977176,102.48036447871876,21362.01289584276,156.0,8674.0,24.271825446650325
351,17.55,173.51850416735866,202.21319680113788,403.6399455722001,183.92525716427778,0.9750513458004539,243.97097733465023,288.7819920827638,248.3447600909779,313.0538175294141,24.271825446650325,0.08404895773311971,111.13687252977176,112.69837083055839,35.5751953125,113.57195341425675,112.44026083319726,102.48036447871876,111.13687252977176,80.0,0.47540983606557374,21362.01289584276,20994.5,367.51289584275946,8674.0,9251.0,768.0,0.08301805210247541,2,0,1.45,0.9448909299655568,9.473859764154984,4.612960938098308,0.47540983606557374,4.0,8.0,4.0,8.0,32.0,44.0,156.0,0.9344262295081968,75,17.24470357113886,0.0,98,288.7819920827638,21362.01289584276,0.0,0.0,420.4172446456188,341.9944612110107,0.31310621588278076,0.28662301585018923,64.5865,1.0,21794.8398,0.862342,21863.0,22554.0,0.6306669407616201,0.9749404721573866,0.9924605383766374,1.0,243.97097733465023,288.7819920827638,111.13687252977176,102.48036447871876,21362.01289584276,156.0,8674.0,24.271825446650325
352,17.6,173.51971802729594,202.2338791680171,403.6124015287314,183.9260799072134,0.975018908698001,243.96996921762687,288.77504801063503,248.3447600909779,313.0800233867322,24.30497537609716,0.08416577382129656,111.13669183403158,112.69869787127146,35.5751953125,113.56990871822495,112.44030144288018,102.4804895887118,111.13669183403158,80.0,0.47540983606557374,21362.03438757794,20994.5,367.5343875779399,8677.0,9255.0,768.0,0.08298217179902755,2,0,1.45,0.9448909299655568,9.479259907815159,4.619055226497403,0.47540983606557374,4.0,8.0,4.0,8.0,32.0,44.0,156.0,0.9344262295081968,75,17.248266765445564,0.0,98,288.7819920827638,21362.01289584276,0.02071795732387105,0.027556328429982572,420.4172446456188,341.9944612110107,0.3131227329791112,0.28662596360852366,64.6992,1.0,21794.8398,0.862342,21863.0,22554.0,0.6306723277071514,0.9749404721573866,0.9924548116113268,1.0,243.97097733465023,288.7819920827638,111.13687252977176,102.48036447871876,21362.01289584276,156.0,8674.0,24.287200629635095
353,17.65,173.5175551554219,202.18279044634744,403.6140331294606,183.9265536798607,0.9749540391478317,243.9731231254384,288.8884954747043,248.3447600909779,313.1835593579353,24.295063883230966,0.08409841258409785,111.1372551380793,112.69766901354015,35.5751953125,113.57631691808132,112.440170758069,102.4800942315143,111.1372551380793,80.0,0.47540983606557374,21361.96636027074,20993.5,368.46636027074055,8668.0,9247.0,768.0,0.08305396344760463,2,0,1.45,0.9448909299655568,9.462326612020501,4.619562920898451,0.47540983606557374,4.0,8.0,4.0,8.0,32.0,44.0,156.0,0.9344262295081968,75,17.240470424997138,0.0,98,288.7796279511733,21362.03438757794,0.05113448441691058,0.0016989942497838333,420.4172446456188,341.9944612110107,0.3128528880440755,0.28661674150650374,64.812,1.0,21794.8398,0.862342,21863.0,22554.0,0.6306554745748288,0.9749622642369662,0.992472664329252,1.0,243.96996921762687,288.7796279511733,111.13669183403158,102.4804895887118,21362.03438757794,156.0,8675.0,24.287200629635095
354,17.7,173.51946911514287,202.23388744531366,403.6263632754044,183.92203556888774,0.9750135091321733,243.9697320121375,288.7796279511733,248.3447600909779,313.0668285808084,24.287200629635095,0.08410288773466236,111.1366492302366,112.69877457523208,35.5751953125,113.56942810168715,112.4403108405627,102.48051885542391,111.1366492302366,80.0,0.47540983606557374,21362.039410250007,20993.5,368.53941025000677,8675.0,9253.0,768.0,0.08300010807305738,2,0,1.45,0.9448909299655568,9.480528853322863,4.62253513308941,0.47540983606557374,4.0,8.0,4.0,8.0,32.0,44.0,156.0,0.9344262295081968,75,17.24805601683269,0.0,98,288.7796279511733,21362.039410250007,0.05113283236010881,0.01313186299651116,420.4172446456188,341.9944612110107,0.31311183918111263,0.2866266572030588,64.9248,1.0,21794.8398,0.862342,21863.0,22554.0,0.6306735952316761,0.9749622642369662,0.9924534613750957,1.0,243.9697320121375,288.7796279511733,111.1366492302366,102.48051885542391,21362.039410250007,156.0,8675.0,24.295063883230966
355,17.75,173.51946911514287,202.23388744531366,403.6263632754044,183.92203556888774,0.9750135091321733,243.9697320121375,288.7796279511733,248.3447600909779,313.0668285808084,24.287200629635095,0.08410288773466236,111.1366492302366,112.69877457523208,35.5751953125,113.56942810168715,112.4403108405627,102.48051885542391,111.1366492302366,80.0,0.47540983606557374,21362.039410250007,20993.5,368.53941025000677,8675.0,9253.0,768.0,0.08300010807305738,2,0,1.45,0.9448909299655568,9.480528853322863,4.62253513308941,0.47540983606557374,4.0,8.0,4.0,8.0,32.0,44.0,156.0,0.9344262295081968,75,17.24805601683269,0.0,98,288.77504801063503,21362.039410250007,0.0,0.0,420.4172446456188,341.9944612110107,0.31311183918111263,0.2866266572030588,65.0376,1.0,21794.8398,0.862342,21863.0,22554.0,0.6306735952316761,0.9750044811884603,0.9924534613750957,1.0,243.9697320121375,288.77504801063503,111.1366492302366,102.48051885542391,21362.039410250007,156.0,8677.0,24.30497537609716
356,17.8,173.51853594149574,202.2339226181319,404.7328297260319,183.89836916975702,0.9749783923941227,243.96872376214608,281.76240012095576,243.31466428037868,312.98806771284956,31.225667591893796,0.11082269166677013,111.13646777378044,112.6990995618782,34.3751220703125,113.56738730379797,112.44035011899288,102.48064253063798,111.13646777378044,80.0,0.47540983606557374,21362.06061443703,20993.5,368.56061443702856,8677.0,9256.0,768.0,0.08297320656871218,2,0,1.45,0.9448909299655568,9.485915422879224,4.623541740421272,0.47540983606557374,4.0,8.0,4.0,8.0,32.0,44.0,156.0,0.9344262295081968,77,17.24739579078724,0.0,96,281.76240012095576,21362.06061443703,0.0009338362719642275,1.1067195240041992,420.4172446456188,341.9944612110107,0.3298029428872238,0.2866296053501951,65.1504,1.0,21794.8398,0.862342,21863.0,22554.0,0.6306789828877318,1.0,0.9924477105005179,1.0,243.96872376214608,281.76240012095576,111.13646777378044,102.48064253063798,21362.06061443703,156.0,8677.0,31.225667591893796
357,17.85,173.51853594149574,202.2339226181319,404.7328297260319,183.89836916975702,0.9749783923941227,243.96872376214608,281.76240012095576,243.31466428037868,312.98806771284956,31.225667591893796,0.11082269166677013,111.13646777378044,112.6990995618782,34.3751220703125,113.56738730379797,112.44035011899288,102.48064253063798,111.13646777378044,80.0,0.47540983606557374,21362.06061443703,20993.5,368.56061443702856,8677.0,9256.0,768.0,0.08297320656871218,2,0,1.45,0.9448909299655568,9.485915422879224,4.623541740421272,0.47540983606557374,4.0,8.0,4.0,8.0,32.0,44.0,156.0,0.9344262295081968,77,17.24739579078724,0.0,96,281.76240012095576,21362.06061443703,0.0,0.0,420.4172446456188,341.9944612110107,0.3298029428872238,0.2866296053501951,65.2632,1.0,21794.8398,0.862342,21863.0,22554.0,0.6306789828877318,1.0,0.9924477105005179,1.0,243.96872376214608,281.76240012095576,111.13646777378044,102.48064253063798,21362.06061443703,156.0,8677.0,31.225667591893796
358,17.9,173.51853594149574,202.2339226181319,404.7328297260319,183.89836916975702,0.9749783923941227,243.96872376214608,281.76240012095576,243.31466428037868,312.98806771284956,31.225667591893796,0.11082269166677013,111.13646777378044,112.6990995618782,34.3751220703125,113.56738730379797,112.44035011899288,102.48064253063798,111.13646777378044,80.0,0.47540983606557374,21362.06061443703,20993.5,368.56061443702856,8677.0,9256.0,768.0,0.08297320656871218,2,0,1.45,0.9448909299655568,9.485915422879224,4.623541740421272,0.47540983606557374,4.0,8.0,4.0,8.0,32.0,44.0,156.0,0.9344262295081968,77,17.24739579078724,0.0,96,281.76240012095576,21362.06061443703,0.0,0.0,420.4172446456188,341.9944612110107,0.3298029428872238,0.2866296053501951,65.3759,1.0,21794.8398,0.862342,21863.0,22554.0,0.6306789828877318,1.0,0.9924477105005179,1.0,243.96872376214608,281.76240012095576,111.13646777378044,102.48064253063798,21362.06061443703,156.0,8677.0,31.225667591893796
